,target
15712,5
15713,6
15714,7
15715,8
15716,9
15717,0
15718,1
15719,2
15720,3
15721,4
15722,5
15723,6
15724,7
15725,8
15726,9
15727,0
15728,1
15729,2
15730,3
15731,4
15732,5
15733,6
15734,7
15735,8
15736,9
15737,0
15738,1
15739,2
15740,3
15741,4
15742,5
15743,6
15744,7
15745,8
15746,9
15747,0
15748,1
15749,2
15750,3
15751,4
15752,5
15753,6
15754,7
15755,8
15756,9
15757,0
15758,1
15759,2
15760,3
15761,4
15762,5
15763,6
15764,7
15765,8
15766,9
15767,0
15768,1
15769,2
15770,3
15771,4
15772,5
15773,6
15774,7
15775,8
15776,9
15777,0
15778,1
15779,2
15780,3
15781,4
15782,5
15783,6
15784,7
15785,8
15786,9
15787,0
15788,1
15789,2
15790,3
15791,4
15792,5
15793,6
15794,7
15795,8
15796,9
15797,0
15798,1
15799,2
15800,3
15801,4
15802,5
15803,6
15804,7
15805,8
15806,9
15807,0
15808,1
15809,2
15810,3
15811,4
15812,5
15813,6
15814,7
15815,8
15816,9
15817,0
15818,1
15819,2
15820,3
15821,4
15822,5
15823,6
15824,7
15825,8
15826,9
15827,0
15828,1
15829,2
15830,3
15831,4
15832,5
15833,6
15834,7
15835,8
15836,9
15837,0
15838,1
15839,2
15840,3
15841,4
15842,5
15843,6
15844,7
15845,8
15846,9
15847,0
15848,1
15849,2
15850,3
15851,4
15852,5
15853,6
15854,7
15855,8
15856,9
15857,0
15858,1
15859,2
15860,3
15861,4
15862,5
15863,6
15864,7
15865,8
15866,9
15867,0
15868,1
15869,2
15870,3
15871,4
15872,5
15873,6
15874,7
15875,8
15876,9
15877,0
15878,1
15879,2
15880,3
15881,4
15882,5
15883,6
15884,7
15885,8
15886,9
15887,0
15888,1
15889,2
15890,3
15891,4
15892,5
15893,6
15894,7
15895,8
15896,9
15897,0
15898,1
15899,2
15900,3
15901,4
15902,5
15903,6
15904,7
15905,8
15906,9
15907,0
15908,1
15909,2
15910,3
15911,4
15912,5
15913,6
15914,7
15915,8
15916,9
15917,0
15918,1
15919,2
15920,3
15921,4
15922,5
15923,6
15924,7
15925,8
15926,9
15927,0
15928,1
15929,2
15930,3
15931,4
15932,5
15933,6
15934,7
15935,8
15936,9
15937,0
15938,1
15939,2
15940,3
15941,4
15942,5
15943,6
15944,7
15945,8
15946,9
15947,0
15948,1
15949,2
15950,3
15951,4
15952,5
15953,6
15954,7
15955,8
15956,9
15957,0
15958,1
15959,2
15960,3
15961,4
15962,5
15963,6
15964,7
15965,8
15966,9
15967,0
15968,1
15969,2
15970,3
15971,4
15972,5
15973,6
15974,7
15975,8
15976,9
15977,0
15978,1
15979,2
15980,3
15981,4
15982,5
15983,6
15984,7
15985,8
15986,9
15987,0
15988,1
15989,2
15990,3
15991,4
15992,5
15993,6
15994,7
15995,8
15996,9
15997,0
15998,1
15999,2
16000,3
16001,4
16002,5
16003,6
16004,7
16005,8
16006,9
16007,0
16008,1
16009,2
16010,3
16011,4
16012,5
16013,6
16014,7
16015,8
16016,9
16017,0
16018,1
16019,2
16020,3
16021,4
16022,5
16023,6
16024,7
16025,8
16026,9
16027,0
16028,1
16029,2
16030,3
16031,4
16032,5
16033,6
16034,7
16035,8
16036,9
16037,0
16038,1
16039,2
16040,3
16041,4
16042,5
16043,6
16044,7
16045,8
16046,9
16047,0
16048,1
16049,2
16050,3
16051,4
16052,5
16053,6
16054,7
16055,8
16056,9
16057,0
16058,1
16059,2
16060,3
16061,4
16062,5
16063,6
16064,7
16065,8
16066,9
16067,0
16068,1
16069,2
16070,3
16071,4
16072,5
16073,6
16074,7
16075,8
16076,9
16077,0
16078,1
16079,2
16080,3
16081,4
16082,5
16083,6
16084,7
16085,8
16086,9
16087,0
16088,1
16089,2
16090,3
16091,4
16092,5
16093,6
16094,7
16095,8
16096,9
16097,0
16098,1
16099,2
16100,3
16101,4
16102,5
16103,6
16104,7
16105,8
16106,9
16107,0
16108,1
16109,2
16110,3
16111,4
16112,5
16113,6
16114,7
16115,8
16116,9
16117,0
16118,1
16119,2
16120,3
16121,4
16122,5
16123,6
16124,7
16125,8
16126,9
16127,0
16128,1
16129,2
16130,3
16131,4
16132,5
16133,6
16134,7
16135,8
16136,9
16137,0
16138,1
16139,2
16140,3
16141,4
16142,5
16143,6
16144,7
16145,8
16146,9
16147,0
16148,1
16149,2
16150,3
16151,4
16152,5
16153,6
16154,7
16155,8
16156,9
16157,0
16158,1
16159,2
16160,3
16161,4
16162,5
16163,6
16164,7
16165,8
16166,9
16167,0
16168,1
16169,2
16170,3
16171,4
16172,5
16173,6
16174,7
16175,8
16176,9
16177,0
16178,1
16179,2
16180,3
16181,4
16182,5
16183,6
16184,7
16185,8
16186,9
16187,0
16188,1
16189,2
16190,3
16191,4
16192,5
16193,6
16194,7
16195,8
16196,9
16197,0
16198,1
16199,2
16200,3
16201,4
16202,5
16203,6
16204,7
16205,8
16206,9
16207,0
16208,1
16209,2
16210,3
16211,4
16212,5
16213,6
16214,7
16215,8
16216,9
16217,0
16218,1
16219,2
16220,3
16221,4
16222,5
16223,6
16224,7
16225,8
16226,9
16227,0
16228,1
16229,2
16230,3
16231,4
16232,5
16233,6
16234,7
16235,8
16236,9
16237,0
16238,1
16239,2
16240,3
16241,4
16242,5
16243,6
16244,7
16245,8
16246,9
16247,0
16248,1
16249,2
16250,3
16251,4
16252,5
16253,6
16254,7
16255,8
16256,9
16257,0
16258,1
16259,2
16260,3
16261,4
16262,5
16263,6
16264,7
16265,8
16266,9
16267,0
16268,1
16269,2
16270,3
16271,4
16272,5
16273,6
16274,7
16275,8
16276,9
16277,0
16278,1
16279,2
16280,3
16281,4
16282,5
16283,6
16284,7
16285,8
16286,9
16287,0
16288,1
16289,2
16290,3
16291,4
16292,5
16293,6
16294,7
16295,8
16296,9
16297,0
16298,1
16299,2
16300,3
16301,4
16302,5
16303,6
16304,7
16305,8
16306,9
16307,0
16308,1
16309,2
16310,3
16311,4
16312,5
16313,6
16314,7
16315,8
16316,9
16317,0
16318,1
16319,2
16320,3
16321,4
16322,5
16323,6
16324,7
16325,8
16326,9
16327,0
16328,1
16329,2
16330,3
16331,4
16332,5
16333,6
16334,7
16335,8
16336,9
16337,0
16338,1
16339,2
16340,3
16341,4
16342,5
16343,6
16344,7
16345,8
16346,9
16347,0
16348,1
16349,2
16350,3
16351,4
16352,5
16353,6
16354,7
16355,8
16356,9
16357,0
16358,1
16359,2
16360,3
16361,4
16362,5
16363,6
16364,7
16365,8
16366,9
16367,0
16368,1
16369,2
16370,3
16371,4
16372,5
16373,6
16374,7
16375,8
16376,9
16377,0
16378,1
16379,2
16380,3
16381,4
16382,5
16383,6
16384,7
16385,8
16386,9
16387,0
16388,1
16389,2
16390,3
16391,4
16392,5
16393,6
16394,7
16395,8
16396,9
16397,0
16398,1
16399,2
16400,3
16401,4
16402,5
16403,6
16404,7
16405,8
16406,9
16407,0
16408,1
16409,2
16410,3
16411,4
16412,5
16413,6
16414,7
16415,8
16416,9
16417,0
16418,1
16419,2
16420,3
16421,4
16422,5
16423,6
16424,7
16425,8
16426,9
16427,0
16428,1
16429,2
16430,3
16431,4
16432,5
16433,6
16434,7
16435,8
16436,9
16437,0
16438,1
16439,2
16440,3
16441,4
16442,5
16443,6
16444,7
16445,8
16446,9
16447,0
16448,1
16449,2
16450,3
16451,4
16452,5
16453,6
16454,7
16455,8
16456,9
16457,0
16458,1
16459,2
16460,3
16461,4
16462,5
16463,6
16464,7
16465,8
16466,9
16467,0
16468,1
16469,2
16470,3
16471,4
16472,5
16473,6
16474,7
16475,8
16476,9
16477,0
16478,1
16479,2
16480,3
16481,4
16482,5
16483,6
16484,7
16485,8
16486,9
16487,0
16488,1
16489,2
16490,3
16491,4
16492,5
16493,6
16494,7
16495,8
16496,9
16497,0
16498,1
16499,2
16500,3
16501,4
16502,5
16503,6
16504,7
16505,8
16506,9
16507,0
16508,1
16509,2
16510,3
16511,4
16512,5
16513,6
16514,7
16515,8
16516,9
16517,0
16518,1
16519,2
16520,3
16521,4
16522,5
16523,6
16524,7
16525,9
16526,8
16527,0
16528,1
16529,2
16530,3
16531,4
16532,5
16533,6
16534,7
16535,8
16536,9
16537,0
16538,1
16539,2
16540,3
16541,4
16542,5
16543,6
16544,7
16545,8
16546,9
16547,0
16548,1
16549,2
16550,3
16551,4
16552,5
16553,6
16554,7
16555,8
16556,9
16557,0
16558,1
16559,2
16560,3
16561,4
16562,5
16563,6
16564,7
16565,8
16566,9
16567,0
16568,1
16569,2
16570,3
16571,4
16572,5
16573,6
16574,7
16575,8
16576,9
16577,0
16578,1
16579,2
16580,3
16581,4
16582,5
16583,6
16584,7
16585,8
16586,9
16587,0
16588,1
16589,2
16590,3
16591,4
16592,5
16593,6
16594,7
16595,8
16596,9
16597,0
16598,1
16599,2
16600,3
16601,4
16602,5
16603,6
16604,7
16605,8
16606,9
16607,0
16608,1
16609,2
16610,3
16611,4
16612,5
16613,6
16614,7
16615,8
16616,9
16617,0
16618,1
16619,2
16620,3
16621,4
16622,5
16623,6
16624,7
16625,8
16626,9
16627,0
16628,1
16629,2
16630,3
16631,4
16632,5
16633,6
16634,7
16635,8
16636,9
16637,0
16638,1
16639,2
16640,3
16641,4
16642,5
16643,6
16644,7
16645,8
16646,9
16647,0
16648,1
16649,2
16650,3
16651,4
16652,5
16653,6
16654,7
16655,8
16656,9
16657,0
16658,1
16659,2
16660,3
16661,4
16662,5
16663,6
16664,7
16665,8
16666,9
16667,0
16668,1
16669,2
16670,3
16671,4
16672,5
16673,6
16674,7
16675,8
16676,9
16677,0
16678,1
16679,2
16680,3
16681,4
16682,5
16683,6
16684,7
16685,8
16686,9
16687,0
16688,1
16689,2
16690,3
16691,4
16692,5
16693,6
16694,7
16695,8
16696,9
16697,0
16698,1
16699,2
16700,3
16701,4
16702,5
16703,6
16704,7
16705,8
16706,9
16707,0
16708,1
16709,2
16710,3
16711,4
16712,5
16713,6
16714,7
16715,8
16716,9
16717,0
16718,1
16719,2
16720,3
16721,4
16722,5
16723,6
16724,7
16725,8
16726,9
16727,0
16728,1
16729,2
16730,3
16731,4
16732,5
16733,6
16734,7
16735,8
16736,9
16737,0
16738,1
16739,2
16740,3
16741,4
16742,5
16743,6
16744,7
16745,8
16746,9
16747,0
16748,1
16749,2
16750,3
16751,4
16752,5
16753,6
16754,7
16755,8
16756,9
16757,0
16758,1
16759,2
16760,3
16761,4
16762,5
16763,6
16764,7
16765,8
16766,9
16767,0
16768,1
16769,2
16770,3
16771,4
16772,5
16773,6
16774,7
16775,8
16776,9
16777,0
16778,1
16779,2
16780,3
16781,4
16782,5
16783,6
16784,7
16785,8
16786,9
16787,0
16788,1
16789,2
16790,3
16791,4
16792,5
16793,6
16794,7
16795,8
16796,9
16797,0
16798,1
16799,2
16800,3
16801,4
16802,5
16803,6
16804,7
16805,8
16806,9
16807,0
16808,1
16809,2
16810,3
16811,4
16812,5
16813,6
16814,7
16815,8
16816,9
16817,0
16818,1
16819,2
16820,3
16821,4
16822,5
16823,6
16824,7
16825,8
16826,9
16827,0
16828,1
16829,2
16830,3
16831,4
16832,5
16833,6
16834,7
16835,8
16836,9
16837,0
16838,1
16839,2
16840,3
16841,4
16842,5
16843,6
16844,7
16845,8
16846,9
16847,0
16848,1
16849,2
16850,3
16851,4
16852,5
16853,6
16854,7
16855,8
16856,9
16857,0
16858,1
16859,2
16860,3
16861,4
16862,5
16863,6
16864,7
16865,8
16866,9
16867,0
16868,1
16869,2
16870,3
16871,4
16872,5
16873,6
16874,7
16875,8
16876,9
16877,0
16878,1
16879,2
16880,3
16881,4
16882,5
16883,6
16884,7
16885,8
16886,9
16887,0
16888,1
16889,2
16890,3
16891,4
16892,5
16893,6
16894,7
16895,8
16896,9
16897,0
16898,1
16899,2
16900,3
16901,4
16902,5
16903,6
16904,7
16905,8
16906,9
16907,0
16908,1
16909,2
16910,3
16911,4
16912,5
16913,6
16914,7
16915,8
16916,9
16917,0
16918,1
16919,2
16920,3
16921,4
16922,5
16923,6
16924,7
16925,8
16926,9
16927,0
16928,1
16929,2
16930,3
16931,4
16932,5
16933,6
16934,7
16935,8
16936,9
16937,0
16938,1
16939,2
16940,3
16941,4
16942,5
16943,6
16944,7
16945,8
16946,9
16947,0
16948,1
16949,2
16950,3
16951,4
16952,5
16953,6
16954,7
16955,8
16956,9
16957,0
16958,1
16959,2
16960,3
16961,4
16962,5
16963,6
16964,7
16965,8
16966,9
16967,0
16968,1
16969,2
16970,3
16971,4
16972,5
16973,6
16974,7
16975,8
16976,9
16977,0
16978,1
16979,2
16980,3
16981,4
16982,5
16983,6
16984,7
16985,8
16986,9
16987,0
16988,1
16989,2
16990,3
16991,4
16992,5
16993,6
16994,7
16995,8
16996,9
16997,0
16998,1
16999,2
17000,3
17001,4
17002,5
17003,6
17004,7
17005,8
17006,9
17007,0
17008,1
17009,2
17010,3
17011,4
17012,5
17013,6
17014,7
17015,8
17016,9
17017,0
17018,1
17019,2
17020,3
17021,4
17022,5
17023,6
17024,7
17025,8
17026,9
17027,0
17028,1
17029,2
17030,3
17031,4
17032,5
17033,6
17034,7
17035,8
17036,9
17037,0
17038,1
17039,2
17040,3
17041,4
17042,5
17043,6
17044,7
17045,8
17046,9
17047,0
17048,1
17049,2
17050,3
17051,4
17052,5
17053,6
17054,7
17055,8
17056,9
17057,0
17058,1
17059,2
17060,3
17061,4
17062,5
17063,6
17064,7
17065,8
17066,9
17067,0
17068,1
17069,2
17070,3
17071,4
17072,5
17073,6
17074,7
17075,8
17076,9
17077,0
17078,1
17079,2
17080,3
17081,4
17082,5
17083,6
17084,7
17085,8
17086,9
17087,0
17088,1
17089,2
17090,3
17091,4
17092,5
17093,6
17094,7
17095,8
17096,9
17097,0
17098,1
17099,2
17100,3
17101,4
17102,5
17103,6
17104,7
17105,8
17106,9
17107,0
17108,1
17109,2
17110,3
17111,4
17112,5
17113,6
17114,7
17115,8
17116,9
17117,0
17118,1
17119,2
17120,3
17121,4
17122,5
17123,6
17124,7
17125,8
17126,9
17127,0
17128,1
17129,2
17130,3
17131,4
17132,5
17133,6
17134,7
17135,8
17136,9
17137,0
17138,1
17139,2
17140,3
17141,4
17142,5
17143,6
17144,7
17145,8
17146,9
17147,0
17148,1
17149,2
17150,3
17151,4
17152,5
17153,6
17154,7
17155,8
17156,9
17157,0
17158,1
17159,2
17160,3
17161,4
17162,5
17163,6
17164,7
17165,8
17166,9
17167,0
17168,1
17169,2
17170,3
17171,4
17172,5
17173,6
17174,7
17175,8
17176,9
17177,0
17178,1
17179,2
17180,3
17181,4
17182,5
17183,6
17184,7
17185,8
17186,9
17187,0
17188,1
17189,2
17190,3
17191,4
17192,5
17193,6
17194,7
17195,8
17196,9
17197,0
17198,1
17199,2
17200,3
17201,4
17202,5
17203,6
17204,7
17205,8
17206,9
17207,0
17208,1
17209,2
17210,3
17211,4
17212,5
17213,6
17214,7
17215,8
17216,9
17217,0
17218,1
17219,2
17220,3
17221,4
17222,5
17223,6
17224,7
17225,8
17226,9
17227,0
17228,1
17229,2
17230,3
17231,4
17232,5
17233,6
17234,7
17235,8
17236,9
17237,0
17238,1
17239,2
17240,3
17241,4
17242,5
17243,6
17244,7
17245,8
17246,9
17247,0
17248,1
17249,2
17250,3
17251,4
17252,5
17253,6
17254,7
17255,8
17256,9
17257,0
17258,1
17259,2
17260,3
17261,4
17262,5
17263,6
17264,7
17265,8
17266,9
17267,0
17268,1
17269,2
17270,3
17271,4
17272,5
17273,6
17274,7
17275,8
17276,9
17277,0
17278,1
17279,2
17280,3
17281,4
17282,5
17283,6
17284,7
17285,8
17286,9
17287,0
17288,1
17289,2
17290,3
17291,4
17292,5
17293,6
17294,7
17295,8
17296,9
17297,0
17298,1
17299,2
17300,3
17301,4
17302,5
17303,6
17304,7
17305,8
17306,9
17307,0
17308,1
17309,2
17310,3
17311,4
17312,5
17313,6
17314,7
17315,8
17316,9
17317,0
17318,1
17319,2
17320,3
17321,4
17322,5
17323,6
17324,7
17325,8
17326,9
17327,0
17328,1
17329,2
17330,3
17331,4
17332,5
17333,6
17334,7
17335,8
17336,9
17337,0
17338,1
17339,2
17340,3
17341,4
17342,5
17343,6
17344,7
17345,8
17346,9
17347,0
17348,1
17349,2
17350,3
17351,4
17352,5
17353,6
17354,7
17355,8
17356,9
17357,0
17358,1
17359,2
17360,3
17361,4
17362,5
17363,6
17364,7
17365,8
17366,9
17367,0
17368,1
17369,2
17370,3
17371,4
17372,5
17373,6
17374,7
17375,8
17376,9
17377,0
17378,1
17379,2
17380,3
17381,4
17382,5
17383,6
17384,7
17385,8
17386,9
17387,0
17388,1
17389,2
17390,3
17391,4
17392,5
17393,6
17394,7
17395,8
17396,9
17397,0
17398,1
17399,2
17400,3
17401,4
17402,5
17403,6
17404,7
17405,8
17406,9
17407,0
17408,1
17409,2
17410,3
17411,4
17412,5
17413,6
17414,7
17415,8
17416,9
17417,0
17418,1
17419,2
17420,3
17421,4
17422,5
17423,6
17424,7
17425,8
17426,9
17427,0
17428,1
17429,2
17430,3
17431,4
17432,5
17433,6
17434,7
17435,8
17436,9
17437,0
17438,1
17439,2
17440,3
17441,4
17442,5
17443,6
17444,7
17445,8
17446,9
17447,0
17448,1
17449,2
17450,3
17451,4
17452,5
17453,6
17454,7
17455,8
17456,9
17457,0
17458,1
17459,2
17460,3
17461,4
17462,5
17463,6
17464,7
17465,8
17466,9
17467,0
17468,1
17469,2
17470,3
17471,4
17472,5
17473,6
17474,7
17475,8
17476,9
17477,0
17478,1
17479,2
17480,3
17481,4
17482,5
17483,6
17484,7
17485,8
17486,9
17487,0
17488,1
17489,2
17490,3
17491,4
17492,5
17493,6
17494,7
17495,8
17496,9
17497,0
17498,1
17499,2
17500,3
17501,4
17502,5
17503,6
17504,7
17505,8
17506,9
17507,0
17508,1
17509,2
17510,3
17511,4
17512,5
17513,6
17514,7
17515,8
17516,9
17517,0
17518,1
17519,2
17520,3
17521,4
17522,5
17523,6
17524,7
17525,8
17526,9
17527,0
17528,1
17529,2
17530,3
17531,4
17532,5
17533,6
17534,7
17535,8
17536,9
17537,0
17538,1
17539,2
17540,3
17541,4
17542,5
17543,6
17544,7
17545,8
17546,9
17547,0
17548,1
17549,2
17550,3
17551,4
17552,5
17553,6
17554,7
17555,8
17556,9
17557,0
17558,1
17559,2
17560,3
17561,4
17562,5
17563,6
17564,7
17565,8
17566,9
17567,0
17568,1
17569,2
17570,3
17571,4
17572,5
17573,6
17574,7
17575,8
17576,9
17577,0
17578,1
17579,2
17580,3
17581,4
17582,5
17583,6
17584,7
17585,8
17586,9
17587,0
17588,1
17589,2
17590,3
17591,4
17592,5
17593,6
17594,7
17595,8
17596,9
17597,0
17598,1
17599,2
17600,3
17601,4
17602,5
17603,6
17604,7
17605,8
17606,9
17607,0
17608,1
17609,2
17610,3
17611,4
17612,5
17613,6
17614,7
17615,8
17616,9
17617,0
17618,1
17619,2
17620,3
17621,4
17622,5
17623,6
17624,7
17625,8
17626,9
17627,0
17628,1
17629,2
17630,3
17631,4
17632,5
17633,6
17634,7
17635,8
17636,9
17637,0
17638,1
17639,2
17640,3
17641,4
17642,5
17643,6
17644,7
17645,8
17646,9
17647,0
17648,1
17649,2
17650,3
17651,4
17652,5
17653,6
17654,7
17655,8
17656,9
17657,0
17658,1
17659,2
17660,3
17661,4
17662,5
17663,6
17664,7
17665,8
17666,9
17667,0
17668,1
17669,2
17670,3
17671,4
17672,5
17673,6
17674,7
17675,8
17676,9
17677,0
17678,1
17679,2
17680,3
17681,4
17682,5
17683,6
17684,7
17685,8
17686,9
17687,0
17688,1
17689,2
17690,3
17691,4
17692,5
17693,6
17694,7
17695,8
17696,9
17697,0
17698,1
17699,2
17700,3
17701,4
17702,5
17703,6
17704,7
17705,8
17706,9
17707,0
17708,1
17709,2
17710,3
17711,4
17712,5
17713,6
17714,7
17715,8
17716,9
17717,0
17718,1
17719,2
17720,3
17721,4
17722,5
17723,6
17724,7
17725,8
17726,9
17727,0
17728,1
17729,2
17730,3
17731,4
17732,5
17733,6
17734,7
17735,8
17736,9
17737,0
17738,1
17739,2
17740,3
17741,4
17742,5
17743,6
17744,7
17745,8
17746,9
17747,0
17748,1
17749,2
17750,3
17751,4
17752,5
17753,6
17754,7
17755,8
17756,9
17757,0
17758,1
17759,2
17760,3
17761,4
17762,5
17763,6
17764,7
17765,8
17766,9
17767,0
17768,1
17769,2
17770,3
17771,4
17772,5
17773,6
17774,7
17775,8
17776,9
17777,0
17778,1
17779,2
17780,3
17781,4
17782,5
17783,6
17784,7
17785,8
17786,9
17787,0
17788,1
17789,2
17790,3
17791,4
17792,5
17793,6
17794,7
17795,8
17796,9
17797,0
17798,1
17799,2
17800,3
17801,4
17802,5
17803,6
17804,7
17805,8
17806,9
17807,0
17808,1
17809,2
17810,3
17811,4
17812,5
17813,6
17814,7
17815,8
17816,9
17817,0
17818,1
17819,2
17820,3
17821,4
17822,5
17823,6
17824,7
17825,8
17826,9
17827,0
17828,1
17829,2
17830,3
17831,4
17832,5
17833,6
17834,7
17835,8
17836,9
17837,0
17838,1
17839,2
17840,3
17841,4
17842,5
17843,6
17844,7
17845,8
17846,9
17847,0
17848,1
17849,2
17850,3
17851,4
17852,5
17853,6
17854,7
17855,8
17856,9
17857,0
17858,1
17859,2
17860,3
17861,4
17862,5
17863,6
17864,7
17865,8
17866,9
17867,0
17868,1
17869,2
17870,3
17871,4
17872,5
17873,6
17874,7
17875,8
17876,9
17877,0
17878,1
17879,2
17880,3
17881,4
17882,5
17883,6
17884,7
17885,8
17886,9
17887,0
17888,1
17889,2
17890,3
17891,4
17892,5
17893,6
17894,7
17895,8
17896,9
17897,0
17898,1
17899,2
17900,3
17901,4
17902,5
17903,6
17904,7
17905,8
17906,9
17907,0
17908,1
17909,2
17910,3
17911,4
17912,5
